Post ID,Message,Created Time,Attachments,Likes Count,Reactions,Shares Count,Comments Count,Views Count,Number of Fans
100391969617030_145248721797322,"Harcha Orge ! JANATI’S 🥖🇲🇦

Chez Janati’s 🌟 Patisserie Artisanale, nous proposons une gamme de délicieuses collations marocaines traditionnelles, préparées avec soin et passion. Notre Harcha Orge est un favori de nos clients, un délice moelleux et savoureux à base de semoule d'orge. Parfait pour un petit-déjeuner ""santé"", il est particulièrement délicieux lorsqu'il est dégusté avec de l'huile d'olive 🫒.

👨‍🍳 Nous utilisons les meilleurs ingrédients pour notre Harcha Orge, afin de garantir que chaque bouchée soit une expérience gustative merveilleuse. 

Venez découvrir ou commander notre Harcha Orge chez Janati's Patisserie Artisanale et laissez-vous emporter par les saveurs authentiques du Maroc 🇲🇦. #Maroc #Harhoura #Rabat #HarchaOrge #Patisserie 🍮🌟💫",2023-03-09T19:00:04+0000,"[{'description': 'Harcha Orge ! JANATI’S 🥖🇲🇦\n\nChez Janati’s 🌟 Patisserie Artisanale, nous proposons une gamme de délicieuses collations marocaines traditionnelles, préparées avec soin et passion. Notre Harcha Orge est un favori de nos clients, un délice moelleux et savoureux à base de semoule d\'orge. Parfait pour un petit-déjeuner ""santé"", il est particulièrement délicieux lorsqu\'il est dégusté avec de l\'huile d\'olive 🫒.\n\n👨\u200d🍳 Nous utilisons les meilleurs ingrédients pour notre Harcha Orge, afin de garantir que chaque bouchée soit une expérience gustative merveilleuse. \n\nVenez découvrir ou commander notre Harcha Orge chez Janati\'s Patisserie Artisanale et laissez-vous emporter par les saveurs authentiques du Maroc 🇲🇦. #Maroc #Harhoura #Rabat #HarchaOrge #Patisserie 🍮🌟💫', 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-2.fna.fbcdn.net/v/t39.30808-6/332142958_229577436109562_4670955519561912903_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeG0XrA0iqSYkPWKiir8w9POkIBa9BI_9syQgFr0Ej_2zNRd7mvfYKrpcL-9CP0jBEbUowajdkH96Sn5xJCeppEV&_nc_ohc=PcjKhkRegaoAX-K7M3i&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-2.fna&edm=AKK4YLsEAAAA&oh=00_AfDPlpqmnqSXn7BvyZjIMf0Omiy8PQaadYiGOE5f7iPfzQ&oe=64C8F866', 'width': 720}}, 'target': {'id': '145248691797325', 'url': 'https://www.facebook.com/photo.php?fbid=145248691797325&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=145248691797325&set=a.104595589195969&type=3'}]",10,[],0,0,0,124
100391969617030_145230201799174,"🎉🎁🌙 Venez déguster nos délices lors de l'événement Marché du Ramadan organisé au Collège Saint Exupéry à Rabat le 11 mars 2023 ! 🌙🎁🎉

📍 Collège Saint Exupéry, Rue Al Maârif, Quartier Aviation, #Rabat

La pâtisserie JANATI’S sera présente pour vous faire découvrir ses spécialités sucrées et salées, préparées avec passion et savoir-faire. Ne manquez pas cette occasion de goûter nos délicieux Briouates amandes, pâtisseries artisanales, Chebakia, Briouates, pains spéciaux et bien d'autres douceurs !

Et ce n'est pas tout ! Une tombola sera organisée avec de nombreux cadeaux à gagner. Alors, venez nombreux pour passer un moment convivial et savourer les saveurs du Ramadan. Nous avons hâte de vous rencontrer ! 😍

N'oubliez pas de partager cette invitation avec vos amis et votre famille. À très bientôt, JANATI’S Pâtisserie ! 🌸🍪🍩

#maroc #ramadan #rabat #recette #janati’s",2023-03-09T18:24:17+0000,"[{'description': ""🎉🎁🌙 Venez déguster nos délices lors de l'événement Marché du Ramadan organisé au Collège Saint Exupéry à Rabat le 11 mars 2023 ! 🌙🎁🎉\n\n📍 Collège Saint Exupéry, Rue Al Maârif, Quartier Aviation, #Rabat\n\nLa pâtisserie JANATI’S sera présente pour vous faire découvrir ses spécialités sucrées et salées, préparées avec passion et savoir-faire. Ne manquez pas cette occasion de goûter nos délicieux Briouates amandes, pâtisseries artisanales, Chebakia, Briouates, pains spéciaux et bien d'autres douceurs !\n\nEt ce n'est pas tout ! Une tombola sera organisée avec de nombreux cadeaux à gagner. Alors, venez nombreux pour passer un moment convivial et savourer les saveurs du Ramadan. Nous avons hâte de vous rencontrer ! 😍\n\nN'oubliez pas de partager cette invitation avec vos amis et votre famille. À très bientôt, JANATI’S Pâtisserie ! 🌸🍪🍩\n\n#maroc #ramadan #rabat #recette #janati’s"", 'media': {'image': {'height': 723, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/330401804_221794213593933_8477113397665399315_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_eui2=AeHVPCb9d0AKBsz3VTDZ2mKf5OqwB_OjMcbk6rAH86MxxmFllt0fdbDLZVSeN0GcBURWgh3f9tQRvbEr9St_o22G&_nc_ohc=tZtDbXoLud4AX_Kq9wG&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfCMmlraqdxRR9mDF8ajRmVJoXJIVdvqP0mgN1AC1AE1Qg&oe=64C7FA41', 'width': 720}}, 'target': {'id': '145230168465844', 'url': 'https://www.facebook.com/photo.php?fbid=145230168465844&set=a.143618601960334&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=145230168465844&set=a.143618601960334&type=3'}]",3,[],0,0,0,124
100391969617030_228909702886268,,2023-03-09T13:48:41+0000,"[{'description': '3 participant(s) · 22 intéressé(s)', 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/335007058_1648804458912032_2048864931345632307_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=b386c4&_nc_eui2=AeHav_kb107gMf3URMvmkB6CUUvECNsv5udRS8QI2y_m5zJuT78LMlGIIP5g02D9_NNScIarrNUr3BgU25hwxjJ6&_nc_ohc=I32pX_LYPq0AX8G7isZ&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfD2jeEEj7ZXmagdQ4BIckkz9M9ADLkJlbJZ-wdOpZNXjA&oe=64C959C4', 'width': 720}}, 'target': {'id': '228909702886268', 'url': 'https://www.facebook.com/events/228909702886268/'}, 'title': 'Marché du Ramadan', 'type': 'event', 'url': 'https://www.facebook.com/events/228909702886268/'}]",3,[],0,0,0,124
100391969617030_143618671960327,"Célébrez la journée internationale des femmes avec Janati's Patisserie Artisanale ! Nous sommes fiers de soutenir les femmes du monde entier en proposant des produits à base d'ingrédients de qualité supérieure, préparés avec soin et passion par notre équipe de femmes talentueuses. Venez déguster nos délicieuses pâtisseries chez Janati's et aidez-nous à célébrer les femmes qui font une différence dans le monde entier ! #JournéeInternationaleDesFemmes #FemmesDansLesEntreprises #JanatisPatisserieArtisanale #8mars #8march",2023-03-07T19:30:48+0000,"[{'description': ""Célébrez la journée internationale des femmes avec Janati's Patisserie Artisanale ! Nous sommes fiers de soutenir les femmes du monde entier en proposant des produits à base d'ingrédients de qualité supérieure, préparés avec soin et passion par notre équipe de femmes talentueuses. Venez déguster nos délicieuses pâtisseries chez Janati's et aidez-nous à célébrer les femmes qui font une différence dans le monde entier ! #JournéeInternationaleDesFemmes #FemmesDansLesEntreprises #JanatisPatisserieArtisanale #8mars #8march"", 'media': {'image': {'height': 722, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/333494736_509745344649008_6499921877361163713_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_eui2=AeEcncez6K7rU5nIDpQvVHET9D_JKYGCHvT0P8kpgYIe9BlHCMM8g6wAhZkwiP-hXX5j2LjbriFeiJcmkB5zN8Cm&_nc_ohc=fcZFxYfmrUgAX9etBDH&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfBR7GYPO3kIQbX2eqy4BsAuJnwJIRskhlM6hox-TPXPZg&oe=64C86A39', 'width': 720}}, 'target': {'id': '143618565293671', 'url': 'https://www.facebook.com/photo.php?fbid=143618565293671&set=a.143618601960334&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=143618565293671&set=a.143618601960334&type=3'}]",4,[],0,0,0,124
100391969617030_143604808628380,"🌾 Meloui nature 🍞🇲🇦 JANATI’S

🍞🇲🇦 Chez Janati's Pâtisserie Artisanale, nous sommes fiers de proposer à nos clients des recettes traditionnelles marocaines, préparées avec soin et passion. Notre Meloui nature 🥐🌾 ne fait pas exception ! Moelleux à l'intérieur, croustillant à l'extérieur, notre Meloui nature est préparé à partir d'ingrédients de qualité supérieure 🌟🌟, selon des recettes familiales transmises de génération en génération 🧑‍🍳. Parfait pour un petit-déjeuner ou une collation gourmande 🤤, notre Meloui nature est un vrai délice pour les papilles 👅.

Alors, ne tardez plus et venez découvrir ou commander notre Meloui nature chez Janati's Pâtisserie Artisanale 🏃‍♀️🏃‍♂️💨. Nous sommes sûrs que vous allez adorer ! #Maroc 🇲🇦 #Harhoura #Rabat #MelouiNature #Patisserie 🍰",2023-03-07T19:00:03+0000,"[{'description': ""🌾 Meloui nature 🍞🇲🇦 JANATI’S\n\n🍞🇲🇦 Chez Janati's Pâtisserie Artisanale, nous sommes fiers de proposer à nos clients des recettes traditionnelles marocaines, préparées avec soin et passion. Notre Meloui nature 🥐🌾 ne fait pas exception ! Moelleux à l'intérieur, croustillant à l'extérieur, notre Meloui nature est préparé à partir d'ingrédients de qualité supérieure 🌟🌟, selon des recettes familiales transmises de génération en génération 🧑\u200d🍳. Parfait pour un petit-déjeuner ou une collation gourmande 🤤, notre Meloui nature est un vrai délice pour les papilles 👅.\n\nAlors, ne tardez plus et venez découvrir ou commander notre Meloui nature chez Janati's Pâtisserie Artisanale 🏃\u200d♀️🏃\u200d♂️💨. Nous sommes sûrs que vous allez adorer ! #Maroc 🇲🇦 #Harhoura #Rabat #MelouiNature #Patisserie 🍰"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/332162344_899859164461381_1770451268947742553_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeEE6Vn6-3LGFCyHFHVOEnCY_2LpDSlvvYj_YukNKW-9iEnVaWJtNYpfVq-k2RJvcmdJk3RQYbMMrNRFuKH-894m&_nc_ohc=mxGeCFzsOfcAX_S9Nm_&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfCOg_B3gdzgkjzDWLeYP3HddDfPaXScd59Jdnl_N1sVTw&oe=64C96DF4', 'width': 720}}, 'target': {'id': '143604791961715', 'url': 'https://www.facebook.com/photo.php?fbid=143604791961715&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=143604791961715&set=a.104595589195969&type=3'}]",4,[],0,0,0,124
100391969617030_141797288809132,,2023-03-05T14:53:10+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t51.36329-10/332382583_147200058222066_4573136025495215396_n.jpg?stp=dst-jpg_s720x720&_nc_cat=108&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeGH-GbPQWVvIb4ojDjX2cchTCDGBH9naRVMIMYEf2dpFdJXXMPYq3XC85CU4j1CCkBtOnwwyYQ93NL_cSIrEWfU&_nc_ohc=E1z3P8M6NVsAX8a0fIb&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfDVrlIqA1fSndtb4FoU-Rjx0hOpx4oLBILDptFSQsa2sQ&oe=64C9561A', 'width': 405}, 'source': 'https://z-p3-video.fcmn1-1.fna.fbcdn.net/v/t76.55760-2/306119317_731600028586003_6645283936152399416_n.mp4?_nc_cat=102&vs=a6ba305486bcbb1b&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC82NDQ4NzIxNDI0OEY0Qzg0OUJDNkQ3RENCMTU3QjVCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR0NzbzhoTVRqclNpdDdRQ0FJMk1pcnN2eUt3d2JxX0VBQUFGFQICyAEASweIEnByb2dyZXNzaXZlX3JlY2lwZQExDXN1YnNhbXBsZV9mcHMAEHZtYWZfZW5hYmxlX25zdWIAIG1lYXN1cmVfb3JpZ2luYWxfcmVzb2x1dGlvbl9zc2ltAChjb21wdXRlX3NzaW1fb25seV9hdF9vcmlnaW5hbF9yZXNvbHV0aW9uAB11c2VfbGFuY3pvc19mb3JfdnFtX3Vwc2NhbGluZwARZGlzYWJsZV9wb3N0X3B2cXMAFQAlAByMF0AAAAAAAAAAEREAAAAm1OPz9s35hQQVAigCQzMYC3Z0c19wcmV2aWV3HBdAF5mZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEgAYGHZpZGVvcy52dHMuY2FsbGJhY2sucHJvZDgSVklERU9fVklFV19SRVFVRVNUGwqIFW9lbV90YXJnZXRfZW5jb2RlX3RhZwZvZXBfaGQTb2VtX3JlcXVlc3RfdGltZV9tcwEwDG9lbV9jZmdfcnVsZQd1bm11dGVkE29lbV9yb2lfcmVhY2hfY291bnQDMTMwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQNTk1NjYzNTkyNDQxNTU2NhJvZW1fdmlkZW9fYXNzZXRfaWQQNTc4MTMyNTM3ODY1NjA1MhVvZW1fdmlkZW9fcmVzb3VyY2VfaWQQMTEzODk4NDI0NjczNzEzMBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzIyMjQ0MDgzMzU5MTQxOA52dHNfcmVxdWVzdF9pZAAlAhwAJcQBGweIAXMENjE4NwJjZAoyMDIzLTAzLTA1A3JjYgMxMDADYXBwJkluc3RhZ3JhbSBmb3IgQW5kcm9pZCAoQW5hbHl0aWNzIE9ubHkpAmN0DkZCX1NIT1JUU19QT1NUE29yaWdpbmFsX2R1cmF0aW9uX3MFNS43NTkCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=a06cc9&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_eui2=AeE1P1f4vsFPY9P-a-HjsbkzUyNUcGUYr1FTI1RwZRivUbxHweEa23S0LMqVY36f9NzagPj0MQP_8Vht21ealig3&_nc_ohc=O3bCuQoCQ6wAX8YAdrb&_nc_ht=z-p3-video.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfA6TN6IteHPdMjsWKpEyjHoUrbtAuORt0j_Ratwjipvmw&oe=64C5377D&_nc_rid=923323163922356'}, 'target': {'id': '5956635924415566', 'url': 'https://www.facebook.com/reel/5956635924415566/'}, 'type': 'video_inline', 'url': 'https://www.facebook.com/reel/5956635924415566/'}]",5,[],0,0,0,124
100391969617030_141173858871475,"🇲🇦💛 Meloui Khli3 chez Janati's 👌

👌 Venez découvrir le délicieux Meloui Khli3 chez Janati's Pâtisserie Artisanale! 🥐👌

Notre Meloui Khli3 est préparé avec soin selon des recettes familiales traditionnelles, il est fait maison avec des ingrédients de qualité supérieure. Notre Meloui Khli3 est un vrai délice pour les papilles. Parfait pour un petit-déjeuner ou une collation gourmande.

Alors, ne tardez plus et venez déguster ou commander notre Meloui Khli3 chez Janati's Pâtisserie Artisanale pour une expérience culinaire authentique et délicieuse. 🇲🇦💛

#Maroc #Harhoura #Rabat #Meloui #Khli3 #Patisserie",2023-03-04T19:00:00+0000,"[{'description': ""🇲🇦💛 Meloui Khli3 chez Janati's 👌\n\n👌 Venez découvrir le délicieux Meloui Khli3 chez Janati's Pâtisserie Artisanale! 🥐👌\n\nNotre Meloui Khli3 est préparé avec soin selon des recettes familiales traditionnelles, il est fait maison avec des ingrédients de qualité supérieure. Notre Meloui Khli3 est un vrai délice pour les papilles. Parfait pour un petit-déjeuner ou une collation gourmande.\n\nAlors, ne tardez plus et venez déguster ou commander notre Meloui Khli3 chez Janati's Pâtisserie Artisanale pour une expérience culinaire authentique et délicieuse. 🇲🇦💛\n\n#Maroc #Harhoura #Rabat #Meloui #Khli3 #Patisserie"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t39.30808-6/333124557_577081711036289_8931984721415785701_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFc-fHZFigONByNpxrTJO7DWIVqmoPV6vRYhWqag9Xq9ISgNPEzC0jpCs3CYpnTGMuMAVOxkCWEHvJcKa6fxv92&_nc_ohc=i-6MPNqAPs4AX-YhHh6&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfBlh9aILlRMhUvIzpCFbbSJPN5yIYQv_PVEacxRHjE4cA&oe=64C8CE4C', 'width': 720}}, 'target': {'id': '141173832204811', 'url': 'https://www.facebook.com/photo.php?fbid=141173832204811&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=141173832204811&set=a.104595589195969&type=3'}]",3,[],0,0,0,124
100391969617030_139456722376522,"🤤 Rghifas Flafelles Janati's! 🌶️

🌶️🥐 Découvrez nos Rgifas Flafelles épicé ! 🤤 Croustillant à l'extérieur et moelleux à l'intérieur, ce délice traditionnel est parfait pour un petit-déjeuner ou une collation gourmande.

👨‍🍳 Nos pâtissiers talentueux préparent chaque Rgifa Flafelle à la main, en utilisant uniquement des ingrédients de qualité supérieure. Vous pouvez vraiment goûter la différence !

#Maroc #Harhoura #Rabat #Flafelles #Poivrons #Patisserie",2023-03-02T19:00:07+0000,"[{'description': ""🤤 Rghifas Flafelles Janati's! 🌶️\n\n🌶️🥐 Découvrez nos Rgifas Flafelles épicé ! 🤤 Croustillant à l'extérieur et moelleux à l'intérieur, ce délice traditionnel est parfait pour un petit-déjeuner ou une collation gourmande.\n\n👨\u200d🍳 Nos pâtissiers talentueux préparent chaque Rgifa Flafelle à la main, en utilisant uniquement des ingrédients de qualité supérieure. Vous pouvez vraiment goûter la différence !\n\n#Maroc #Harhoura #Rabat #Flafelles #Poivrons #Patisserie"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-2.fna.fbcdn.net/v/t39.30808-6/333218930_1161876221034163_1275683869897251689_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeH90v6Py3DJ8ZCEYCI1PuVgaunG4ckCFXdq6cbhyQIVd8kgJkNPnRg0jyF46PglCwSWHC5JwVtVBd6adbtXyHpH&_nc_ohc=IjPs8DPAjP4AX82LLW0&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-2.fna&edm=AKK4YLsEAAAA&oh=00_AfCfmBayozZQjiYLivaianBVp-Z-Fl6WXesdUMUVwdcsBw&oe=64C98C52', 'width': 720}}, 'target': {'id': '139456695709858', 'url': 'https://www.facebook.com/photo.php?fbid=139456695709858&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=139456695709858&set=a.104595589195969&type=3'}]",4,[],0,0,0,124
100391969617030_138699675785560,"Rghifa Olive Janati’s !  🇲🇦💚

Nous sommes heureux de vous proposer notre délicieuse Rghifa Olive ! Préparée avec des ingrédients de première qualité et une touche d'huile d'olive, cette collation est parfaite pour tous les amateurs de cuisine marocaine traditionnelle.

Venez déguster notre Rghifa Olive chez JANATI'S Patisserie Artisanale et laissez-vous emporter par les saveurs authentiques du Maroc. 🇲🇦💚💚💚 

#Maroc #Harhoura #Rabat #Rghifa #Olive #Patisserie",2023-03-01T19:00:04+0000,"[{'description': ""Rghifa Olive Janati’s !  🇲🇦💚\n\nNous sommes heureux de vous proposer notre délicieuse Rghifa Olive ! Préparée avec des ingrédients de première qualité et une touche d'huile d'olive, cette collation est parfaite pour tous les amateurs de cuisine marocaine traditionnelle.\n\nVenez déguster notre Rghifa Olive chez JANATI'S Patisserie Artisanale et laissez-vous emporter par les saveurs authentiques du Maroc. 🇲🇦💚💚💚 \n\n#Maroc #Harhoura #Rabat #Rghifa #Olive #Patisserie"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/333965735_599245734977254_4805065419219398052_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHAOdGOJ_vOneo3OG5enHqinZqM9GRiRJ-dmoz0ZGJEnzdPUZzMGHS5kTj0Dh6Le0-hwhCLUyedbioMRaOgO4ho&_nc_ohc=BXaBzPCtXNAAX9VzWnc&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfAyw33X3NOf1fH5KbQNwfSRSmiOCoqF4T-I5PtmVKp3bA&oe=64C8DF40', 'width': 720}}, 'target': {'id': '138699652452229', 'url': 'https://www.facebook.com/photo.php?fbid=138699652452229&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=138699652452229&set=a.104595589195969&type=3'}]",4,[],0,0,0,124
100391969617030_137689975886530,"Découvrez nos délicieux produits 🇲🇦💚💛 marocains traditionnels - Rghifa Olive, Rgifa Flafelles et Meloui Khligh  ! Venez les déguster chez Janati's Pâtisserie Artisanale pour une expérience culinaire authentique et délicieuse. 🇲🇦💚💛 #Maroc #Harhoura #Rabat #PatisserieTraditionnelle #DélicesMarocains",2023-02-28T13:00:00+0000,"[{'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-4.fna.fbcdn.net/v/t15.5256-10/334071554_695400762367244_2899438793812608939_n.jpg?stp=dst-jpg_s720x720&_nc_cat=106&ccb=1-7&_nc_sid=ad6a45&_nc_eui2=AeG6MQQPuTSnziAJ52UccemDj3nZVwgwPBOPedlXCDA8E7oIppxIb4rF7i5j5EeKlUDOmgjrbw2ZiZMfVnpxuTLC&_nc_ohc=gpdaOkkCgLgAX-pq5nR&_nc_ht=z-p3-scontent.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfC1uhMCP8OqQYSKN1QLCT-TX4-ulYCjztfR_aWU1adHSQ&oe=64C876CE', 'width': 405}, 'source': 'https://z-p3-video.fcmn1-4.fna.fbcdn.net/v/t39.25447-2/363781715_667745971877898_6598440518393773011_n.mp4?_nc_cat=108&vs=f4a05aa9951a233d&_nc_vs=HBksFQAYJEdGUGVyaFVLT0hTNVQxOENBTk83WndLeFhwSmJibWRqQUFBRhUAAsgBABUAGCRHRVB0MkJPa1htcGN1YzRCQUZDb2N3bU1RN0VHYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACa4hKmfhfboCxUCKAJDMxgLdnRzX3ByZXZpZXccF0AiIcrAgxJvGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAMxMzARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZA81OTQxMjUzNDkyODk1NjASb2VtX3ZpZGVvX2Fzc2V0X2lkEDExNjU5NTU2OTA3NzgxMjcVb2VtX3ZpZGVvX3Jlc291cmNlX2lkEDMzMjY5NTEwOTA4ODg5ODgcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA83Nzc1MzE3NzA4MjM2OTYOdnRzX3JlcXVlc3RfaWQAJQIcACXEARsHiAFzBDQ3MzACY2QKMjAyMy0wMi0yOANyY2IDMTAwA2FwcAZWaWTDqW8CY3QORkJfU0hPUlRTX1BPU1QTb3JpZ2luYWxfZHVyYXRpb25fcwU5LjEwNwJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=a06cc9&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_eui2=AeEqGscyZW1p_V1dHsWXaeD0fOBuM1pyQ5x84G4zWnJDnOvvCrUgTdlumHB8uXNUv5PIFhcCQMUdOvLiGyDqOykW&_nc_ohc=5mpfZaKGK3QAX_heqv1&_nc_ht=z-p3-video.fcmn1-4.fna&edm=AKK4YLsEAAAA&oh=00_AfB4UaJa6F4MM43f6dBg5rUxgv8gpoXAHwp0IX1JTlyDlg&oe=64C984F9&_nc_rid=998061419047689'}, 'target': {'id': '594125349289560', 'url': 'https://www.facebook.com/reel/594125349289560/'}, 'type': 'video_inline', 'url': 'https://www.facebook.com/reel/594125349289560/'}]",10,[],0,0,0,124
100391969617030_137132945942233,"Attention, amateurs de chocolat! Le cake au chocolat JANATI’S est addictif 🍫🍰 - Notre cake au chocolat est un pur délice qui ne vous laissera pas indifférent.

Alors, qu'attendez-vous? Faites passer le mot et offrez-vous (ou offrez à quelqu'un) un moment de pur bonheur chocolaté. 🎉

Commandez maintenant et nous vous promettons une expérience culinaire inoubliable. 🤤

#cakeauchocolat #chocolat #patisserie #JANATIS #maroc #rabat #harhoura",2023-02-27T19:00:06+0000,"[{'description': ""Attention, amateurs de chocolat! Le cake au chocolat JANATI’S est addictif 🍫🍰 - Notre cake au chocolat est un pur délice qui ne vous laissera pas indifférent.\n\nAlors, qu'attendez-vous? Faites passer le mot et offrez-vous (ou offrez à quelqu'un) un moment de pur bonheur chocolaté. 🎉\n\nCommandez maintenant et nous vous promettons une expérience culinaire inoubliable. 🤤\n\n#cakeauchocolat #chocolat #patisserie #JANATIS #maroc #rabat #harhoura"", 'media': {'image': {'height': 720, 'src': 'https://z-p3-scontent.fcmn1-1.fna.fbcdn.net/v/t39.30808-6/332009613_850320429995254_998868534015810197_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeG_JbvCn7wMXeSMIAhVThP06D07uJ0upxDoPTu4nS6nEOZQyBcHyWfSXPJirbRK022qh1QYHfMe8LnU_IDpOE81&_nc_ohc=-Cuqzjt2DiUAX9HEVAO&_nc_zt=23&_nc_ht=z-p3-scontent.fcmn1-1.fna&edm=AKK4YLsEAAAA&oh=00_AfBTrCeRAgkaywVSqAfkS0M0NfFOfenVptgmjRQlhX-udQ&oe=64C8E0B5', 'width': 720}}, 'target': {'id': '137132932608901', 'url': 'https://www.facebook.com/photo.php?fbid=137132932608901&set=a.104595589195969&type=3'}, 'type': 'photo', 'url': 'https://www.facebook.com/photo.php?fbid=137132932608901&set=a.104595589195969&type=3'}]",4,[],0,0,0,124
